economy_code,economy,year,variable,value,population
07_INA,Indonesia,2042,APERC GDP projections,8549479.48411812,GDP_med
07_INA,Indonesia,2043,APERC GDP projections,8834703.90140906,GDP_med
07_INA,Indonesia,2044,APERC GDP projections,9122808.743115025,GDP_med
07_INA,Indonesia,2045,APERC GDP projections,9413502.049439352,GDP_med
07_INA,Indonesia,2046,APERC GDP projections,9706563.717678398,GDP_med
07_INA,Indonesia,2047,APERC GDP projections,10001770.43184485,GDP_med
07_INA,Indonesia,2048,APERC GDP projections,10299043.919352716,GDP_med
07_INA,Indonesia,2049,APERC GDP projections,10598405.99786784,GDP_med
07_INA,Indonesia,2050,APERC GDP projections,10899403.70816014,GDP_med
07_INA,Indonesia,2051,APERC GDP projections,11201900.287973288,GDP_med
07_INA,Indonesia,2052,APERC GDP projections,11505673.363787755,GDP_med
07_INA,Indonesia,2053,APERC GDP projections,11810688.008594176,GDP_med
07_INA,Indonesia,2054,APERC GDP projections,12116909.248986194,GDP_med
07_INA,Indonesia,2055,APERC GDP projections,12425349.08085826,GDP_med
07_INA,Indonesia,2056,APERC GDP projections,12739197.43756082,GDP_med
07_INA,Indonesia,2057,APERC GDP projections,13058472.59255753,GDP_med
07_INA,Indonesia,2058,APERC GDP projections,13382918.81252277,GDP_med
07_INA,Indonesia,2059,APERC GDP projections,13712701.17918562,GDP_med
07_INA,Indonesia,2060,APERC GDP projections,14047578.367386336,GDP_med
