economy_code,economy,year,value,scenario
13_PNG,Papua New Guinea,2083,22901.002,High
13_PNG,Papua New Guinea,2084,23108.565,High
13_PNG,Papua New Guinea,2085,23314.242,High
13_PNG,Papua New Guinea,2086,23521.505,High
13_PNG,Papua New Guinea,2087,23729.168,High
13_PNG,Papua New Guinea,2088,23935.336,High
13_PNG,Papua New Guinea,2089,24140.945,High
13_PNG,Papua New Guinea,2090,24346.023,High
13_PNG,Papua New Guinea,2091,24554.552,High
13_PNG,Papua New Guinea,2092,24760.285,High
13_PNG,Papua New Guinea,2093,24964.675,High
13_PNG,Papua New Guinea,2094,25167.419,High
13_PNG,Papua New Guinea,2095,25369.77,High
13_PNG,Papua New Guinea,2096,25570.246,High
13_PNG,Papua New Guinea,2097,25769.995,High
13_PNG,Papua New Guinea,2098,25967.11,High
13_PNG,Papua New Guinea,2099,26161.91,High
13_PNG,Papua New Guinea,2100,26356.127,High
14_PE,Peru,1990,21771.879,High
14_PE,Peru,1991,22257.664,High
14_PE,Peru,1992,22709.886,High
14_PE,Peru,1993,23182.795,High
14_PE,Peru,1994,23644.771,High
14_PE,Peru,1995,24118.215,High
14_PE,Peru,1996,24579.623,High
14_PE,Peru,1997,25042.719,High
14_PE,Peru,1998,25505.576,High
14_PE,Peru,1999,25970.615,High
14_PE,Peru,2000,26402.394,High
14_PE,Peru,2001,26794.268,High
14_PE,Peru,2002,27134.933,High
14_PE,Peru,2003,27441.502,High
14_PE,Peru,2004,27719.479,High
14_PE,Peru,2005,27984.901,High
14_PE,Peru,2006,28217.46,High
14_PE,Peru,2007,28431.522,High
14_PE,Peru,2008,28629.876,High
14_PE,Peru,2009,28808.206,High
14_PE,Peru,2010,28985.416,High
14_PE,Peru,2011,29186.623,High
14_PE,Peru,2012,29421.548,High
14_PE,Peru,2013,29679.184,High
14_PE,Peru,2014,29956.654,High
14_PE,Peru,2015,30274.998,High
14_PE,Peru,2016,30640.202,High
14_PE,Peru,2017,31092.785,High
14_PE,Peru,2018,31556.488,High
14_PE,Peru,2019,32238.679,High
14_PE,Peru,2020,32659.927,High
14_PE,Peru,2021,33017.232,High
14_PE,Peru,2022,33294.532,High
14_PE,Peru,2023,33656.344,High
14_PE,Peru,2024,34034.89,High
14_PE,Peru,2025,34468.776,High
14_PE,Peru,2026,34888.716,High
14_PE,Peru,2027,35296.421,High
14_PE,Peru,2028,35692.886,High
14_PE,Peru,2029,36079.017,High
14_PE,Peru,2030,36496.76,High
14_PE,Peru,2031,36905.887,High
14_PE,Peru,2032,37306.281,High
14_PE,Peru,2033,37699.032,High
14_PE,Peru,2034,38084.914,High
14_PE,Peru,2035,38490.835,High
14_PE,Peru,2036,38888.068,High
14_PE,Peru,2037,39277.416,High
14_PE,Peru,2038,39657.923,High
14_PE,Peru,2039,40030.06,High
14_PE,Peru,2040,40394.494,High
14_PE,Peru,2041,40751.253,High
14_PE,Peru,2042,41100.943,High
14_PE,Peru,2043,41443.395,High
14_PE,Peru,2044,41778.548,High
14_PE,Peru,2045,42108.102,High
14_PE,Peru,2046,42430.455,High
14_PE,Peru,2047,42746.834,High
14_PE,Peru,2048,43056.917,High
14_PE,Peru,2049,43361.195,High
14_PE,Peru,2050,43661.289,High
14_PE,Peru,2051,43957.819,High
14_PE,Peru,2052,44250.419,High
14_PE,Peru,2053,44539.911,High
14_PE,Peru,2054,44827.443,High
14_PE,Peru,2055,45111.767,High
14_PE,Peru,2056,45393.628,High
14_PE,Peru,2057,45672.329,High
14_PE,Peru,2058,45948.935,High
14_PE,Peru,2059,46222.379,High
14_PE,Peru,2060,46493.693,High
14_PE,Peru,2061,46763.162,High
14_PE,Peru,2062,47030.148,High
14_PE,Peru,2063,47294.069,High
14_PE,Peru,2064,47555.211,High
14_PE,Peru,2065,47812.284,High
14_PE,Peru,2066,48065.824,High
14_PE,Peru,2067,48315.271,High
14_PE,Peru,2068,48560.069,High
14_PE,Peru,2069,48799.623,High
14_PE,Peru,2070,49033.446,High
14_PE,Peru,2071,49261.634,High
14_PE,Peru,2072,49484.836,High
14_PE,Peru,2073,49702.578,High
14_PE,Peru,2074,49915.018,High
14_PE,Peru,2075,50121.529,High
14_PE,Peru,2076,50323.115,High
14_PE,Peru,2077,50519.854,High
14_PE,Peru,2078,50712.554,High
14_PE,Peru,2079,50901.252,High
14_PE,Peru,2080,51086.713,High
14_PE,Peru,2081,51268.22,High
14_PE,Peru,2082,51447.474,High
14_PE,Peru,2083,51624.337,High
14_PE,Peru,2084,51800.381,High
14_PE,Peru,2085,51974.653,High
14_PE,Peru,2086,52148.189,High
14_PE,Peru,2087,52321.598,High
14_PE,Peru,2088,52494.525,High
14_PE,Peru,2089,52668.054,High
14_PE,Peru,2090,52843.496,High
14_PE,Peru,2091,53019.527,High
14_PE,Peru,2092,53196.656,High
14_PE,Peru,2093,53375.097,High
14_PE,Peru,2094,53553.447,High
14_PE,Peru,2095,53734.718,High
14_PE,Peru,2096,53916.19,High
14_PE,Peru,2097,54098.74,High
14_PE,Peru,2098,54282.089,High
14_PE,Peru,2099,54466.464,High
14_PE,Peru,2100,54650.887,High
15_PHL,Philippines,1990,62011.501,High
15_PHL,Philippines,1991,63697.832,High
15_PHL,Philippines,1992,65066.665,High
15_PHL,Philippines,1993,66785.586,High
15_PHL,Philippines,1994,68275.657,High
15_PHL,Philippines,1995,69762.925,High
15_PHL,Philippines,1996,71329.566,High
15_PHL,Philippines,1997,73050.919,High
15_PHL,Philippines,1998,74766.701,High
15_PHL,Philippines,1999,76815.347,High
15_PHL,Philippines,2000,78691.166,High
15_PHL,Philippines,2001,80559.628,High
15_PHL,Philippines,2002,82243.348,High
15_PHL,Philippines,2003,83894.429,High
15_PHL,Philippines,2004,85569.241,High
15_PHL,Philippines,2005,87219.768,High
15_PHL,Philippines,2006,88812.155,High
15_PHL,Philippines,2007,90205.817,High
15_PHL,Philippines,2008,91944.551,High
15_PHL,Philippines,2009,93453.638,High
15_PHL,Philippines,2010,95314.862,High
15_PHL,Philippines,2011,97359.388,High
15_PHL,Philippines,2012,99137.841,High
15_PHL,Philippines,2013,101213.184,High
15_PHL,Philippines,2014,102939.488,High
15_PHL,Philippines,2015,104594.772,High
15_PHL,Philippines,2016,106031.211,High
15_PHL,Philippines,2017,107440.227,High
15_PHL,Philippines,2018,108799.16,High
15_PHL,Philippines,2019,110131.413,High
15_PHL,Philippines,2020,111477.954,High
15_PHL,Philippines,2021,112684.574,High
15_PHL,Philippines,2022,113517.326,High
15_PHL,Philippines,2023,114411.351,High
15_PHL,Philippines,2024,115371.047,High
15_PHL,Philippines,2025,116555.088,High
15_PHL,Philippines,2026,117737.303,High
15_PHL,Philippines,2027,118914.177,High
15_PHL,Philippines,2028,120089.995,High
15_PHL,Philippines,2029,121262.964,High
15_PHL,Philippines,2030,122574.764,High
15_PHL,Philippines,2031,123880.724,High
15_PHL,Philippines,2032,125171.036,High
15_PHL,Philippines,2033,126455.284,High
15_PHL,Philippines,2034,127731.104,High
15_PHL,Philippines,2035,129097.281,High
15_PHL,Philippines,2036,130445.33,High
15_PHL,Philippines,2037,131776.036,High
15_PHL,Philippines,2038,133080.52,High
15_PHL,Philippines,2039,134354.292,High
15_PHL,Philippines,2040,135587.721,High
15_PHL,Philippines,2041,136788.893,High
15_PHL,Philippines,2042,137953.607,High
15_PHL,Philippines,2043,139082.9,High
15_PHL,Philippines,2044,140175.685,High
15_PHL,Philippines,2045,141231.51,High
15_PHL,Philippines,2046,142248.454,High
15_PHL,Philippines,2047,143225.288,High
15_PHL,Philippines,2048,144157.165,High
15_PHL,Philippines,2049,145046.908,High
15_PHL,Philippines,2050,145904.096,High
15_PHL,Philippines,2051,146721.94,High
15_PHL,Philippines,2052,147511.66,High
15_PHL,Philippines,2053,148264.112,High
15_PHL,Philippines,2054,148997.325,High
15_PHL,Philippines,2055,149714.233,High
15_PHL,Philippines,2056,150412.148,High
15_PHL,Philippines,2057,151092.63,High
15_PHL,Philippines,2058,151773.652,High
15_PHL,Philippines,2059,152451.632,High
15_PHL,Philippines,2060,153118.581,High
15_PHL,Philippines,2061,153785.173,High
15_PHL,Philippines,2062,154451.691,High
15_PHL,Philippines,2063,155115.705,High
15_PHL,Philippines,2064,155782.987,High
15_PHL,Philippines,2065,156448.42,High
15_PHL,Philippines,2066,157104.482,High
15_PHL,Philippines,2067,157763.841,High
15_PHL,Philippines,2068,158406.856,High
15_PHL,Philippines,2069,159042.269,High
15_PHL,Philippines,2070,159662.075,High
15_PHL,Philippines,2071,160261.725,High
15_PHL,Philippines,2072,160844.975,High
15_PHL,Philippines,2073,161401.605,High
15_PHL,Philippines,2074,161935.98,High
15_PHL,Philippines,2075,162441.111,High
15_PHL,Philippines,2076,162926.737,High
15_PHL,Philippines,2077,163383.826,High
15_PHL,Philippines,2078,163805.219,High
15_PHL,Philippines,2079,164208.774,High
15_PHL,Philippines,2080,164595.564,High
15_PHL,Philippines,2081,164955.306,High
15_PHL,Philippines,2082,165301.746,High
15_PHL,Philippines,2083,165629.308,High
15_PHL,Philippines,2084,165947.273,High
15_PHL,Philippines,2085,166249.439,High
15_PHL,Philippines,2086,166538.513,High
15_PHL,Philippines,2087,166824.122,High
15_PHL,Philippines,2088,167109.914,High
15_PHL,Philippines,2089,167398.475,High
15_PHL,Philippines,2090,167690.993,High
15_PHL,Philippines,2091,167988.596,High
15_PHL,Philippines,2092,168287.605,High
15_PHL,Philippines,2093,168596.883,High
15_PHL,Philippines,2094,168915.288,High
15_PHL,Philippines,2095,169244.57,High
15_PHL,Philippines,2096,169576.938,High
15_PHL,Philippines,2097,169916.757,High
15_PHL,Philippines,2098,170269.001,High
15_PHL,Philippines,2099,170628.862,High
15_PHL,Philippines,2100,170993.888,High
16_RUS,Russia,1990,148642.381,High
16_RUS,Russia,1991,149316.7,High
16_RUS,Russia,1992,149580.166,High
16_RUS,Russia,1993,148251.816,High
16_RUS,Russia,1994,148019.032,High
16_RUS,Russia,1995,148382.441,High
16_RUS,Russia,1996,148200.365,High
16_RUS,Russia,1997,147968.8,High
16_RUS,Russia,1998,147738.741,High
16_RUS,Russia,1999,147532.321,High
16_RUS,Russia,2000,146951.628,High
16_RUS,Russia,2001,146483.937,High
16_RUS,Russia,2002,145750.631,High
16_RUS,Russia,2003,146128.369,High
16_RUS,Russia,2004,145460.09,High
16_RUS,Russia,2005,144900.103,High
16_RUS,Russia,2006,144295.666,High
16_RUS,Russia,2007,143910.23,High
16_RUS,Russia,2008,143809.297,High
16_RUS,Russia,2009,143814.384,High
16_RUS,Russia,2010,143923.88,High
16_RUS,Russia,2011,143945.051,High
16_RUS,Russia,2012,144142.446,High
16_RUS,Russia,2013,144439.612,High
16_RUS,Russia,2014,144768.583,High
16_RUS,Russia,2015,145082.693,High
16_RUS,Russia,2016,145532.538,High
16_RUS,Russia,2017,146024.816,High
16_RUS,Russia,2018,146348.782,High
16_RUS,Russia,2019,146511.509,High
16_RUS,Russia,2020,146554.625,High
16_RUS,Russia,2021,146187.972,High
16_RUS,Russia,2022,145484.378,High
16_RUS,Russia,2023,145675.42,High
16_RUS,Russia,2024,145205.581,High
16_RUS,Russia,2025,144652.348,High
16_RUS,Russia,2026,143987.474,High
16_RUS,Russia,2027,143862.799,High
16_RUS,Russia,2028,143695.491,High
16_RUS,Russia,2029,143519.613,High
16_RUS,Russia,2030,143450.643,High
16_RUS,Russia,2031,143374.523,High
16_RUS,Russia,2032,143273.214,High
16_RUS,Russia,2033,143201.867,High
16_RUS,Russia,2034,143148.625,High
16_RUS,Russia,2035,143194.969,High
16_RUS,Russia,2036,143262.865,High
16_RUS,Russia,2037,143349.782,High
16_RUS,Russia,2038,143453.597,High
16_RUS,Russia,2039,143587.072,High
16_RUS,Russia,2040,143732.916,High
16_RUS,Russia,2041,143914.312,High
16_RUS,Russia,2042,144105.823,High
16_RUS,Russia,2043,144319.091,High
16_RUS,Russia,2044,144524.711,High
16_RUS,Russia,2045,144749.223,High
16_RUS,Russia,2046,144988.797,High
16_RUS,Russia,2047,145242.661,High
16_RUS,Russia,2048,145479.424,High
16_RUS,Russia,2049,145711.796,High
16_RUS,Russia,2050,145943.983,High
16_RUS,Russia,2051,146169.606,High
16_RUS,Russia,2052,146392.374,High
16_RUS,Russia,2053,146629.506,High
16_RUS,Russia,2054,146830.239,High
16_RUS,Russia,2055,147042.542,High
16_RUS,Russia,2056,147246.785,High
16_RUS,Russia,2057,147470.27,High
16_RUS,Russia,2058,147711.359,High
16_RUS,Russia,2059,147943.164,High
16_RUS,Russia,2060,148196.884,High
16_RUS,Russia,2061,148499.094,High
16_RUS,Russia,2062,148796.764,High
16_RUS,Russia,2063,149131.866,High
16_RUS,Russia,2064,149469.953,High
16_RUS,Russia,2065,149835.718,High
16_RUS,Russia,2066,150222.891,High
16_RUS,Russia,2067,150646.012,High
16_RUS,Russia,2068,151108.163,High
16_RUS,Russia,2069,151587.967,High
16_RUS,Russia,2070,152069.077,High
16_RUS,Russia,2071,152575.576,High
16_RUS,Russia,2072,153085.342,High
16_RUS,Russia,2073,153656.192,High
16_RUS,Russia,2074,154245.998,High
16_RUS,Russia,2075,154860.92,High
16_RUS,Russia,2076,155495.869,High
16_RUS,Russia,2077,156167.81,High
16_RUS,Russia,2078,156841.8,High
16_RUS,Russia,2079,157538.391,High
16_RUS,Russia,2080,158261.616,High
16_RUS,Russia,2081,159016.096,High
16_RUS,Russia,2082,159791.816,High
16_RUS,Russia,2083,160575.883,High
16_RUS,Russia,2084,161377.519,High
16_RUS,Russia,2085,162188.304,High
16_RUS,Russia,2086,163007.278,High
16_RUS,Russia,2087,163844.683,High
16_RUS,Russia,2088,164713.029,High
16_RUS,Russia,2089,165590.386,High
16_RUS,Russia,2090,166476.696,High
16_RUS,Russia,2091,167371.612,High
16_RUS,Russia,2092,168284.499,High
16_RUS,Russia,2093,169182.375,High
16_RUS,Russia,2094,170110.195,High
16_RUS,Russia,2095,171052.392,High
16_RUS,Russia,2096,171990.124,High
16_RUS,Russia,2097,172916.97,High
16_RUS,Russia,2098,173866.277,High
16_RUS,Russia,2099,174803.882,High
16_RUS,Russia,2100,175748.02,High
17_SGP,Singapore,1990,2988.681,High
17_SGP,Singapore,1991,3090.501,High
17_SGP,Singapore,1992,3182.081,High
17_SGP,Singapore,1993,3270.848,High
17_SGP,Singapore,1994,3364.936,High
17_SGP,Singapore,1995,3470.698,High
17_SGP,Singapore,1996,3596.551,High
17_SGP,Singapore,1997,3732.569,High
17_SGP,Singapore,1998,3860.676,High
17_SGP,Singapore,1999,3942.159,High
17_SGP,Singapore,2000,3990.955,High
17_SGP,Singapore,2001,4079.535,High
17_SGP,Singapore,2002,4152.797,High
17_SGP,Singapore,2003,4140.988,High
17_SGP,Singapore,2004,4135.502,High
17_SGP,Singapore,2005,4210.033,High
17_SGP,Singapore,2006,4326.694,High
17_SGP,Singapore,2007,4487.422,High
17_SGP,Singapore,2008,4705.608,High
17_SGP,Singapore,2009,4907.874,High
17_SGP,Singapore,2010,5029.261,High
17_SGP,Singapore,2011,5124.767,High
17_SGP,Singapore,2012,5239.711,High
17_SGP,Singapore,2013,5346.968,High
17_SGP,Singapore,2014,5424.209,High
17_SGP,Singapore,2015,5491.591,High
17_SGP,Singapore,2016,5559.088,High
17_SGP,Singapore,2017,5596.771,High
17_SGP,Singapore,2018,5611.386,High
17_SGP,Singapore,2019,5657.353,High
17_SGP,Singapore,2020,5681.772,High
17_SGP,Singapore,2021,5558.529,High
17_SGP,Singapore,2022,5534.051,High
17_SGP,Singapore,2023,5765.718,High
17_SGP,Singapore,2024,5812.461,High
17_SGP,Singapore,2025,5865.11,High
17_SGP,Singapore,2026,5914.901,High
17_SGP,Singapore,2027,5961.003,High
17_SGP,Singapore,2028,6008.468,High
17_SGP,Singapore,2029,6054.549,High
17_SGP,Singapore,2030,6103.495,High
17_SGP,Singapore,2031,6150.066,High
17_SGP,Singapore,2032,6197.907,High
17_SGP,Singapore,2033,6243.33,High
17_SGP,Singapore,2034,6288.504,High
17_SGP,Singapore,2035,6332.936,High
17_SGP,Singapore,2036,6371.036,High
17_SGP,Singapore,2037,6404.077,High
17_SGP,Singapore,2038,6435.794,High
17_SGP,Singapore,2039,6463.848,High
17_SGP,Singapore,2040,6485.692,High
17_SGP,Singapore,2041,6501.866,High
17_SGP,Singapore,2042,6513.323,High
17_SGP,Singapore,2043,6522.934,High
17_SGP,Singapore,2044,6530.749,High
17_SGP,Singapore,2045,6533.31,High
17_SGP,Singapore,2046,6536.591,High
17_SGP,Singapore,2047,6537.454,High
17_SGP,Singapore,2048,6534.727,High
17_SGP,Singapore,2049,6536.523,High
17_SGP,Singapore,2050,6534.961,High
17_SGP,Singapore,2051,6532.269,High
17_SGP,Singapore,2052,6531.27,High
17_SGP,Singapore,2053,6535.64,High
17_SGP,Singapore,2054,6537.271,High
17_SGP,Singapore,2055,6535.074,High
17_SGP,Singapore,2056,6536.543,High
17_SGP,Singapore,2057,6539.808,High
17_SGP,Singapore,2058,6544.916,High
17_SGP,Singapore,2059,6546.827,High
17_SGP,Singapore,2060,6551.522,High
17_SGP,Singapore,2061,6553.059,High
17_SGP,Singapore,2062,6557.961,High
17_SGP,Singapore,2063,6562.384,High
17_SGP,Singapore,2064,6569.631,High
17_SGP,Singapore,2065,6573.502,High
17_SGP,Singapore,2066,6573.071,High
17_SGP,Singapore,2067,6571.392,High
17_SGP,Singapore,2068,6573.993,High
17_SGP,Singapore,2069,6573.907,High
17_SGP,Singapore,2070,6571.843,High
17_SGP,Singapore,2071,6570.986,High
17_SGP,Singapore,2072,6566.938,High
17_SGP,Singapore,2073,6560.317,High
17_SGP,Singapore,2074,6550.172,High
17_SGP,Singapore,2075,6532.86,High
17_SGP,Singapore,2076,6513.346,High
17_SGP,Singapore,2077,6497.069,High
17_SGP,Singapore,2078,6476.192,High
17_SGP,Singapore,2079,6452.68,High
17_SGP,Singapore,2080,6425.541,High
17_SGP,Singapore,2081,6397.648,High
17_SGP,Singapore,2082,6367.983,High
17_SGP,Singapore,2083,6337.261,High
17_SGP,Singapore,2084,6307.286,High
17_SGP,Singapore,2085,6278.148,High
17_SGP,Singapore,2086,6247.886,High
17_SGP,Singapore,2087,6216.945,High
17_SGP,Singapore,2088,6187.894,High
17_SGP,Singapore,2089,6160.739,High
17_SGP,Singapore,2090,6132.114,High
17_SGP,Singapore,2091,6107.035,High
17_SGP,Singapore,2092,6083.536,High
17_SGP,Singapore,2093,6064.812,High
17_SGP,Singapore,2094,6046.302,High
17_SGP,Singapore,2095,6027.354,High
17_SGP,Singapore,2096,6011.896,High
17_SGP,Singapore,2097,5997.554,High
17_SGP,Singapore,2098,5985.591,High
17_SGP,Singapore,2099,5974.496,High
17_SGP,Singapore,2100,5967.414,High
18_CT,Chinese Taipei,1990,20508.591,High
18_CT,Chinese Taipei,1991,20681.221,High
18_CT,Chinese Taipei,1992,20882.279,High
18_CT,Chinese Taipei,1993,21081.897,High
18_CT,Chinese Taipei,1994,21267.467,High
18_CT,Chinese Taipei,1995,21446.813,High
18_CT,Chinese Taipei,1996,21622.177,High
18_CT,Chinese Taipei,1997,21796.376,High
18_CT,Chinese Taipei,1998,21974.281,High
18_CT,Chinese Taipei,1999,22124.171,High
18_CT,Chinese Taipei,2000,22283.391,High
18_CT,Chinese Taipei,2001,22382.348,High
18_CT,Chinese Taipei,2002,22510.167,High
18_CT,Chinese Taipei,2003,22623.636,High
18_CT,Chinese Taipei,2004,22704.613,High
18_CT,Chinese Taipei,2005,22786.249,High
18_CT,Chinese Taipei,2006,22863.614,High
18_CT,Chinese Taipei,2007,22965.654,High
18_CT,Chinese Taipei,2008,23048.194,High
18_CT,Chinese Taipei,2009,23124.284,High
18_CT,Chinese Taipei,2010,23204.438,High
18_CT,Chinese Taipei,2011,23243.66,High
18_CT,Chinese Taipei,2012,23302.493,High
18_CT,Chinese Taipei,2013,23389.429,High
18_CT,Chinese Taipei,2014,23444.32,High
18_CT,Chinese Taipei,2015,23501.311,High
18_CT,Chinese Taipei,2016,23557.197,High
18_CT,Chinese Taipei,2017,23615.088,High
18_CT,Chinese Taipei,2018,23650.808,High
18_CT,Chinese Taipei,2019,23667.802,High
18_CT,Chinese Taipei,2020,23680.473,High
18_CT,Chinese Taipei,2021,23646.445,High
18_CT,Chinese Taipei,2022,23470.22,High
18_CT,Chinese Taipei,2023,23370.002,High
18_CT,Chinese Taipei,2024,23264.288,High
18_CT,Chinese Taipei,2025,23200.806,High
18_CT,Chinese Taipei,2026,23135.416,High
18_CT,Chinese Taipei,2027,23069.569,High
18_CT,Chinese Taipei,2028,22999.659,High
18_CT,Chinese Taipei,2029,22929.064,High
18_CT,Chinese Taipei,2030,22875.795,High
18_CT,Chinese Taipei,2031,22817.409,High
18_CT,Chinese Taipei,2032,22753.047,High
18_CT,Chinese Taipei,2033,22684.621,High
18_CT,Chinese Taipei,2034,22611.464,High
18_CT,Chinese Taipei,2035,22542.16,High
18_CT,Chinese Taipei,2036,22467.882,High
18_CT,Chinese Taipei,2037,22387.738,High
18_CT,Chinese Taipei,2038,22299.453,High
18_CT,Chinese Taipei,2039,22206.572,High
18_CT,Chinese Taipei,2040,22106.883,High
18_CT,Chinese Taipei,2041,22001.335,High
18_CT,Chinese Taipei,2042,21889.255,High
18_CT,Chinese Taipei,2043,21771.046,High
18_CT,Chinese Taipei,2044,21648.001,High
18_CT,Chinese Taipei,2045,21521.588,High
18_CT,Chinese Taipei,2046,21387.649,High
18_CT,Chinese Taipei,2047,21253.159,High
18_CT,Chinese Taipei,2048,21111.781,High
18_CT,Chinese Taipei,2049,20968.801,High
18_CT,Chinese Taipei,2050,20819.745,High
18_CT,Chinese Taipei,2051,20668.971,High
18_CT,Chinese Taipei,2052,20516.784,High
18_CT,Chinese Taipei,2053,20362.078,High
18_CT,Chinese Taipei,2054,20203.973,High
18_CT,Chinese Taipei,2055,20042.29,High
18_CT,Chinese Taipei,2056,19878.704,High
18_CT,Chinese Taipei,2057,19716.379,High
18_CT,Chinese Taipei,2058,19550.097,High
18_CT,Chinese Taipei,2059,19383.447,High
18_CT,Chinese Taipei,2060,19214.336,High
18_CT,Chinese Taipei,2061,19044.222,High
18_CT,Chinese Taipei,2062,18873.567,High
18_CT,Chinese Taipei,2063,18704.518,High
18_CT,Chinese Taipei,2064,18539.119,High
18_CT,Chinese Taipei,2065,18374.964,High
18_CT,Chinese Taipei,2066,18213.72,High
18_CT,Chinese Taipei,2067,18056.11,High
18_CT,Chinese Taipei,2068,17899.959,High
18_CT,Chinese Taipei,2069,17746.297,High
18_CT,Chinese Taipei,2070,17597.386,High
18_CT,Chinese Taipei,2071,17450.371,High
18_CT,Chinese Taipei,2072,17304.309,High
18_CT,Chinese Taipei,2073,17159.976,High
18_CT,Chinese Taipei,2074,17020.025,High
18_CT,Chinese Taipei,2075,16882.324,High
18_CT,Chinese Taipei,2076,16747.687,High
18_CT,Chinese Taipei,2077,16617.823,High
18_CT,Chinese Taipei,2078,16490.703,High
18_CT,Chinese Taipei,2079,16366.426,High
18_CT,Chinese Taipei,2080,16246.889,High
18_CT,Chinese Taipei,2081,16132.585,High
18_CT,Chinese Taipei,2082,16021.728,High
18_CT,Chinese Taipei,2083,15916.326,High
18_CT,Chinese Taipei,2084,15814.635,High
18_CT,Chinese Taipei,2085,15715.936,High
18_CT,Chinese Taipei,2086,15622.569,High
18_CT,Chinese Taipei,2087,15534.106,High
18_CT,Chinese Taipei,2088,15448.658,High
18_CT,Chinese Taipei,2089,15365.565,High
18_CT,Chinese Taipei,2090,15286.531,High
18_CT,Chinese Taipei,2091,15209.642,High
18_CT,Chinese Taipei,2092,15137.545,High
18_CT,Chinese Taipei,2093,15068.883,High
18_CT,Chinese Taipei,2094,15003.177,High
18_CT,Chinese Taipei,2095,14940.107,High
18_CT,Chinese Taipei,2096,14880.124,High
18_CT,Chinese Taipei,2097,14823.368,High
18_CT,Chinese Taipei,2098,14768.736,High
18_CT,Chinese Taipei,2099,14716.963,High
18_CT,Chinese Taipei,2100,14668.094,High
19_THA,Thailand,1990,54281.477,High
19_THA,Thailand,1991,55195.181,High
19_THA,Thailand,1992,56079.687,High
19_THA,Thailand,1993,56977.982,High
19_THA,Thailand,1994,57838.415,High
19_THA,Thailand,1995,58683.293,High
19_THA,Thailand,1996,59513.172,High
19_THA,Thailand,1997,60326.956,High
19_THA,Thailand,1998,61122.213,High
19_THA,Thailand,1999,61923.048,High
19_THA,Thailand,2000,62675.039,High
19_THA,Thailand,2001,63340.591,High
19_THA,Thailand,2002,63961.692,High
19_THA,Thailand,2003,64571.181,High
19_THA,Thailand,2004,65165.152,High
19_THA,Thailand,2005,65738.942,High
